sample_id,source_sample_id,vehicle_id,source_absolute_path,original_length,target_length,regularization_method,long_mode,window_index,window_start_index,window_end_index,label_absolute_path,label_delta_displacement_path,start_path,max_reconstruction_error,coordinate_type,valid_or_skipped,skip_reason
sample_010418,sample_010418,veh852,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010418.npy,175,224,bounce_reflect_padding,truncate,0,0,175,labels_absolute/sample_010418.npy,labels_delta_displacement/sample_010418.npy,starts/sample_010418.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010419,sample_010419,veh8520,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010419.npy,72,224,bounce_reflect_padding,truncate,0,0,72,labels_absolute/sample_010419.npy,labels_delta_displacement/sample_010419.npy,starts/sample_010419.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010420,sample_010420,veh8521,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010420.npy,217,224,bounce_reflect_padding,truncate,0,0,217,labels_absolute/sample_010420.npy,labels_delta_displacement/sample_010420.npy,starts/sample_010420.npy,2.2737367544323206e-13,delta_displacement_xy_regularized_224,valid,
sample_010421,sample_010421,veh8522,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010421.npy,166,224,bounce_reflect_padding,truncate,0,0,166,labels_absolute/sample_010421.npy,labels_delta_displacement/sample_010421.npy,starts/sample_010421.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010422,sample_010422,veh8523,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010422.npy,202,224,bounce_reflect_padding,truncate,0,0,202,labels_absolute/sample_010422.npy,labels_delta_displacement/sample_010422.npy,starts/sample_010422.npy,4.547473508864641e-13,delta_displacement_xy_regularized_224,valid,
sample_010423,sample_010423,veh8524,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010423.npy,161,224,bounce_reflect_padding,truncate,0,0,161,labels_absolute/sample_010423.npy,labels_delta_displacement/sample_010423.npy,starts/sample_010423.npy,3.410605131648481e-13,delta_displacement_xy_regularized_224,valid,
sample_010424,sample_010424,veh8525,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010424.npy,111,224,bounce_reflect_padding,truncate,0,0,111,labels_absolute/sample_010424.npy,labels_delta_displacement/sample_010424.npy,starts/sample_010424.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010425,sample_010425,veh8526,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010425.npy,200,224,bounce_reflect_padding,truncate,0,0,200,labels_absolute/sample_010425.npy,labels_delta_displacement/sample_010425.npy,starts/sample_010425.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010426,sample_010426,veh8527,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010426.npy,339,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_010426.npy,labels_delta_displacement/sample_010426.npy,starts/sample_010426.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010427,sample_010427,veh8528,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010427.npy,109,224,bounce_reflect_padding,truncate,0,0,109,labels_absolute/sample_010427.npy,labels_delta_displacement/sample_010427.npy,starts/sample_010427.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010428,sample_010428,veh8529,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010428.npy,151,224,bounce_reflect_padding,truncate,0,0,151,labels_absolute/sample_010428.npy,labels_delta_displacement/sample_010428.npy,starts/sample_010428.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010429,sample_010429,veh853,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010429.npy,88,224,bounce_reflect_padding,truncate,0,0,88,labels_absolute/sample_010429.npy,labels_delta_displacement/sample_010429.npy,starts/sample_010429.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010430,sample_010430,veh8530,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010430.npy,134,224,bounce_reflect_padding,truncate,0,0,134,labels_absolute/sample_010430.npy,labels_delta_displacement/sample_010430.npy,starts/sample_010430.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010431,sample_010431,veh8531,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010431.npy,250,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_010431.npy,labels_delta_displacement/sample_010431.npy,starts/sample_010431.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010432,sample_010432,veh8532,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010432.npy,315,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_010432.npy,labels_delta_displacement/sample_010432.npy,starts/sample_010432.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010433,sample_010433,veh8533,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010433.npy,145,224,bounce_reflect_padding,truncate,0,0,145,labels_absolute/sample_010433.npy,labels_delta_displacement/sample_010433.npy,starts/sample_010433.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010434,sample_010434,veh8534,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010434.npy,138,224,bounce_reflect_padding,truncate,0,0,138,labels_absolute/sample_010434.npy,labels_delta_displacement/sample_010434.npy,starts/sample_010434.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010435,sample_010435,veh8535,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010435.npy,74,224,bounce_reflect_padding,truncate,0,0,74,labels_absolute/sample_010435.npy,labels_delta_displacement/sample_010435.npy,starts/sample_010435.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010436,sample_010436,veh8536,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010436.npy,59,224,bounce_reflect_padding,truncate,0,0,59,labels_absolute/sample_010436.npy,labels_delta_displacement/sample_010436.npy,starts/sample_010436.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010437,sample_010437,veh8537,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010437.npy,245,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_010437.npy,labels_delta_displacement/sample_010437.npy,starts/sample_010437.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010438,sample_010438,veh8538,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010438.npy,159,224,bounce_reflect_padding,truncate,0,0,159,labels_absolute/sample_010438.npy,labels_delta_displacement/sample_010438.npy,starts/sample_010438.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010439,sample_010439,veh8539,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010439.npy,218,224,bounce_reflect_padding,truncate,0,0,218,labels_absolute/sample_010439.npy,labels_delta_displacement/sample_010439.npy,starts/sample_010439.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010440,sample_010440,veh854,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010440.npy,157,224,bounce_reflect_padding,truncate,0,0,157,labels_absolute/sample_010440.npy,labels_delta_displacement/sample_010440.npy,starts/sample_010440.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010441,sample_010441,veh8540,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010441.npy,258,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_010441.npy,labels_delta_displacement/sample_010441.npy,starts/sample_010441.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010442,sample_010442,veh8541,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010442.npy,88,224,bounce_reflect_padding,truncate,0,0,88,labels_absolute/sample_010442.npy,labels_delta_displacement/sample_010442.npy,starts/sample_010442.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010443,sample_010443,veh8542,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010443.npy,232,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_010443.npy,labels_delta_displacement/sample_010443.npy,starts/sample_010443.npy,5.684341886080801e-13,delta_displacement_xy_regularized_224,valid,
sample_010444,sample_010444,veh8543,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010444.npy,235,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_010444.npy,labels_delta_displacement/sample_010444.npy,starts/sample_010444.npy,1.1368683772161603e-13,delta_displacement_xy_regularized_224,valid,
sample_010445,sample_010445,veh8544,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010445.npy,67,224,bounce_reflect_padding,truncate,0,0,67,labels_absolute/sample_010445.npy,labels_delta_displacement/sample_010445.npy,starts/sample_010445.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010446,sample_010446,veh8545,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010446.npy,116,224,bounce_reflect_padding,truncate,0,0,116,labels_absolute/sample_010446.npy,labels_delta_displacement/sample_010446.npy,starts/sample_010446.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010447,sample_010447,veh8546,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010447.npy,289,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_010447.npy,labels_delta_displacement/sample_010447.npy,starts/sample_010447.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010448,sample_010448,veh8547,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010448.npy,125,224,bounce_reflect_padding,truncate,0,0,125,labels_absolute/sample_010448.npy,labels_delta_displacement/sample_010448.npy,starts/sample_010448.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010449,sample_010449,veh8548,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010449.npy,135,224,bounce_reflect_padding,truncate,0,0,135,labels_absolute/sample_010449.npy,labels_delta_displacement/sample_010449.npy,starts/sample_010449.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010450,sample_010450,veh8549,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010450.npy,152,224,bounce_reflect_padding,truncate,0,0,152,labels_absolute/sample_010450.npy,labels_delta_displacement/sample_010450.npy,starts/sample_010450.npy,1.1368683772161603e-13,delta_displacement_xy_regularized_224,valid,
sample_010451,sample_010451,veh855,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010451.npy,173,224,bounce_reflect_padding,truncate,0,0,173,labels_absolute/sample_010451.npy,labels_delta_displacement/sample_010451.npy,starts/sample_010451.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010452,sample_010452,veh8550,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010452.npy,130,224,bounce_reflect_padding,truncate,0,0,130,labels_absolute/sample_010452.npy,labels_delta_displacement/sample_010452.npy,starts/sample_010452.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010453,sample_010453,veh8551,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010453.npy,175,224,bounce_reflect_padding,truncate,0,0,175,labels_absolute/sample_010453.npy,labels_delta_displacement/sample_010453.npy,starts/sample_010453.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010454,sample_010454,veh8552,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010454.npy,248,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_010454.npy,labels_delta_displacement/sample_010454.npy,starts/sample_010454.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010455,sample_010455,veh8553,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010455.npy,162,224,bounce_reflect_padding,truncate,0,0,162,labels_absolute/sample_010455.npy,labels_delta_displacement/sample_010455.npy,starts/sample_010455.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010456,sample_010456,veh8554,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010456.npy,337,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_010456.npy,labels_delta_displacement/sample_010456.npy,starts/sample_010456.npy,2.2737367544323206e-13,delta_displacement_xy_regularized_224,valid,
sample_010457,sample_010457,veh8555,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010457.npy,221,224,bounce_reflect_padding,truncate,0,0,221,labels_absolute/sample_010457.npy,labels_delta_displacement/sample_010457.npy,starts/sample_010457.npy,6.821210263296962e-13,delta_displacement_xy_regularized_224,valid,
sample_010458,sample_010458,veh8556,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010458.npy,73,224,bounce_reflect_padding,truncate,0,0,73,labels_absolute/sample_010458.npy,labels_delta_displacement/sample_010458.npy,starts/sample_010458.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010459,sample_010459,veh8557,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010459.npy,122,224,bounce_reflect_padding,truncate,0,0,122,labels_absolute/sample_010459.npy,labels_delta_displacement/sample_010459.npy,starts/sample_010459.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010460,sample_010460,veh8558,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010460.npy,166,224,bounce_reflect_padding,truncate,0,0,166,labels_absolute/sample_010460.npy,labels_delta_displacement/sample_010460.npy,starts/sample_010460.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010461,sample_010461,veh8559,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010461.npy,146,224,bounce_reflect_padding,truncate,0,0,146,labels_absolute/sample_010461.npy,labels_delta_displacement/sample_010461.npy,starts/sample_010461.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010462,sample_010462,veh856,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010462.npy,38,224,bounce_reflect_padding,truncate,0,0,38,labels_absolute/sample_010462.npy,labels_delta_displacement/sample_010462.npy,starts/sample_010462.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010463,sample_010463,veh8560,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010463.npy,151,224,bounce_reflect_padding,truncate,0,0,151,labels_absolute/sample_010463.npy,labels_delta_displacement/sample_010463.npy,starts/sample_010463.npy,5.684341886080801e-13,delta_displacement_xy_regularized_224,valid,
sample_010464,sample_010464,veh8561,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010464.npy,310,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_010464.npy,labels_delta_displacement/sample_010464.npy,starts/sample_010464.npy,2.2737367544323206e-13,delta_displacement_xy_regularized_224,valid,
sample_010465,sample_010465,veh8562,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010465.npy,92,224,bounce_reflect_padding,truncate,0,0,92,labels_absolute/sample_010465.npy,labels_delta_displacement/sample_010465.npy,starts/sample_010465.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_010466,sample_010466,veh8563,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_010466.npy,229,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_010466.npy,labels_delta_displacement/sample_010466.npy,starts/sample_010466.npy,0.0,delta_displacement_xy_regularized_224,valid,
