sample_id,image_path,array_path,label_delta_displacement_path,label_absolute_path,start_path,encoding_method,coordinate_type,normalization_range,sign_lost_from_gasf_diagonal,initial_x,initial_y,delta_was_prepended_with_zero,dx_min,dx_max,dy_min,dy_max,x_min,x_max,y_min,y_max,valid_or_skipped,skip_reason
sample_002641,images/sample_002641.png,arrays/sample_002641.npy,labels_delta_displacement/sample_002641.npy,labels_absolute/sample_002641.npy,starts/sample_002641.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2064.27,1409.32,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002642,images/sample_002642.png,arrays/sample_002642.npy,labels_delta_displacement/sample_002642.npy,labels_absolute/sample_002642.npy,starts/sample_002642.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,672.66,1117.86,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002643,images/sample_002643.png,arrays/sample_002643.npy,labels_delta_displacement/sample_002643.npy,labels_absolute/sample_002643.npy,starts/sample_002643.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,654.17,206.73,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002644,images/sample_002644.png,arrays/sample_002644.npy,labels_delta_displacement/sample_002644.npy,labels_absolute/sample_002644.npy,starts/sample_002644.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,713.5,80.39,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002645,images/sample_002645.png,arrays/sample_002645.npy,labels_delta_displacement/sample_002645.npy,labels_absolute/sample_002645.npy,starts/sample_002645.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,485.05,291.91,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002646,images/sample_002646.png,arrays/sample_002646.npy,labels_delta_displacement/sample_002646.npy,labels_absolute/sample_002646.npy,starts/sample_002646.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,605.21,1770.4,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002647,images/sample_002647.png,arrays/sample_002647.npy,labels_delta_displacement/sample_002647.npy,labels_absolute/sample_002647.npy,starts/sample_002647.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,407.05,986.37,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002648,images/sample_002648.png,arrays/sample_002648.npy,labels_delta_displacement/sample_002648.npy,labels_absolute/sample_002648.npy,starts/sample_002648.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1327.78,837.45,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002649,images/sample_002649.png,arrays/sample_002649.npy,labels_delta_displacement/sample_002649.npy,labels_absolute/sample_002649.npy,starts/sample_002649.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2794.94,1722.41,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002650,images/sample_002650.png,arrays/sample_002650.npy,labels_delta_displacement/sample_002650.npy,labels_absolute/sample_002650.npy,starts/sample_002650.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,239.3,686.69,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002651,images/sample_002651.png,arrays/sample_002651.npy,labels_delta_displacement/sample_002651.npy,labels_absolute/sample_002651.npy,starts/sample_002651.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,862.91,1742.42,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002652,images/sample_002652.png,arrays/sample_002652.npy,labels_delta_displacement/sample_002652.npy,labels_absolute/sample_002652.npy,starts/sample_002652.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,561.82,1579.45,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002653,images/sample_002653.png,arrays/sample_002653.npy,labels_delta_displacement/sample_002653.npy,labels_absolute/sample_002653.npy,starts/sample_002653.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,501.75,1675.21,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002654,images/sample_002654.png,arrays/sample_002654.npy,labels_delta_displacement/sample_002654.npy,labels_absolute/sample_002654.npy,starts/sample_002654.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1151.1,1374.29,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002655,images/sample_002655.png,arrays/sample_002655.npy,labels_delta_displacement/sample_002655.npy,labels_absolute/sample_002655.npy,starts/sample_002655.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,605.21,1770.4,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002656,images/sample_002656.png,arrays/sample_002656.npy,labels_delta_displacement/sample_002656.npy,labels_absolute/sample_002656.npy,starts/sample_002656.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,479.42,417.22,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002657,images/sample_002657.png,arrays/sample_002657.npy,labels_delta_displacement/sample_002657.npy,labels_absolute/sample_002657.npy,starts/sample_002657.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,333.42,168.31,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002658,images/sample_002658.png,arrays/sample_002658.npy,labels_delta_displacement/sample_002658.npy,labels_absolute/sample_002658.npy,starts/sample_002658.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,612.87,1579.13,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002659,images/sample_002659.png,arrays/sample_002659.npy,labels_delta_displacement/sample_002659.npy,labels_absolute/sample_002659.npy,starts/sample_002659.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1728.48,844.49,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002660,images/sample_002660.png,arrays/sample_002660.npy,labels_delta_displacement/sample_002660.npy,labels_absolute/sample_002660.npy,starts/sample_002660.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,296.55,1690.78,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002661,images/sample_002661.png,arrays/sample_002661.npy,labels_delta_displacement/sample_002661.npy,labels_absolute/sample_002661.npy,starts/sample_002661.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,901.12,1418.65,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002662,images/sample_002662.png,arrays/sample_002662.npy,labels_delta_displacement/sample_002662.npy,labels_absolute/sample_002662.npy,starts/sample_002662.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,501.75,1675.21,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002663,images/sample_002663.png,arrays/sample_002663.npy,labels_delta_displacement/sample_002663.npy,labels_absolute/sample_002663.npy,starts/sample_002663.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2903.46,1369.93,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002664,images/sample_002664.png,arrays/sample_002664.npy,labels_delta_displacement/sample_002664.npy,labels_absolute/sample_002664.npy,starts/sample_002664.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,481.98,1596.73,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002665,images/sample_002665.png,arrays/sample_002665.npy,labels_delta_displacement/sample_002665.npy,labels_absolute/sample_002665.npy,starts/sample_002665.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,501.75,1675.21,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002666,images/sample_002666.png,arrays/sample_002666.npy,labels_delta_displacement/sample_002666.npy,labels_absolute/sample_002666.npy,starts/sample_002666.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1575.92,637.63,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002667,images/sample_002667.png,arrays/sample_002667.npy,labels_delta_displacement/sample_002667.npy,labels_absolute/sample_002667.npy,starts/sample_002667.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,445.64,1653.04,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002668,images/sample_002668.png,arrays/sample_002668.npy,labels_delta_displacement/sample_002668.npy,labels_absolute/sample_002668.npy,starts/sample_002668.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1937.74,287.42,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002669,images/sample_002669.png,arrays/sample_002669.npy,labels_delta_displacement/sample_002669.npy,labels_absolute/sample_002669.npy,starts/sample_002669.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,614.07,391.04,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002670,images/sample_002670.png,arrays/sample_002670.npy,labels_delta_displacement/sample_002670.npy,labels_absolute/sample_002670.npy,starts/sample_002670.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1929.39,773.16,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002671,images/sample_002671.png,arrays/sample_002671.npy,labels_delta_displacement/sample_002671.npy,labels_absolute/sample_002671.npy,starts/sample_002671.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1237.98,1064.75,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002672,images/sample_002672.png,arrays/sample_002672.npy,labels_delta_displacement/sample_002672.npy,labels_absolute/sample_002672.npy,starts/sample_002672.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,278.7,1760.24,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002673,images/sample_002673.png,arrays/sample_002673.npy,labels_delta_displacement/sample_002673.npy,labels_absolute/sample_002673.npy,starts/sample_002673.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,336.45,1629.38,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002674,images/sample_002674.png,arrays/sample_002674.npy,labels_delta_displacement/sample_002674.npy,labels_absolute/sample_002674.npy,starts/sample_002674.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,813.48,275.69,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002675,images/sample_002675.png,arrays/sample_002675.npy,labels_delta_displacement/sample_002675.npy,labels_absolute/sample_002675.npy,starts/sample_002675.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,445.64,1653.04,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002676,images/sample_002676.png,arrays/sample_002676.npy,labels_delta_displacement/sample_002676.npy,labels_absolute/sample_002676.npy,starts/sample_002676.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,470.9,1565.38,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002677,images/sample_002677.png,arrays/sample_002677.npy,labels_delta_displacement/sample_002677.npy,labels_absolute/sample_002677.npy,starts/sample_002677.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2386.55,1779.89,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002678,images/sample_002678.png,arrays/sample_002678.npy,labels_delta_displacement/sample_002678.npy,labels_absolute/sample_002678.npy,starts/sample_002678.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,509.89,1708.66,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002679,images/sample_002679.png,arrays/sample_002679.npy,labels_delta_displacement/sample_002679.npy,labels_absolute/sample_002679.npy,starts/sample_002679.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,501.75,1675.21,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002680,images/sample_002680.png,arrays/sample_002680.npy,labels_delta_displacement/sample_002680.npy,labels_absolute/sample_002680.npy,starts/sample_002680.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,408.78,978.45,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002681,images/sample_002681.png,arrays/sample_002681.npy,labels_delta_displacement/sample_002681.npy,labels_absolute/sample_002681.npy,starts/sample_002681.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,473.74,1662.11,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002682,images/sample_002682.png,arrays/sample_002682.npy,labels_delta_displacement/sample_002682.npy,labels_absolute/sample_002682.npy,starts/sample_002682.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,312.17,423.82,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002683,images/sample_002683.png,arrays/sample_002683.npy,labels_delta_displacement/sample_002683.npy,labels_absolute/sample_002683.npy,starts/sample_002683.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,602.62,438.6,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002684,images/sample_002684.png,arrays/sample_002684.npy,labels_delta_displacement/sample_002684.npy,labels_absolute/sample_002684.npy,starts/sample_002684.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,33.5,849.25,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002685,images/sample_002685.png,arrays/sample_002685.npy,labels_delta_displacement/sample_002685.npy,labels_absolute/sample_002685.npy,starts/sample_002685.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,792.49,136.76,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002686,images/sample_002686.png,arrays/sample_002686.npy,labels_delta_displacement/sample_002686.npy,labels_absolute/sample_002686.npy,starts/sample_002686.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,419.07,973.61,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002687,images/sample_002687.png,arrays/sample_002687.npy,labels_delta_displacement/sample_002687.npy,labels_absolute/sample_002687.npy,starts/sample_002687.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1099.6,1036.2,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002688,images/sample_002688.png,arrays/sample_002688.npy,labels_delta_displacement/sample_002688.npy,labels_absolute/sample_002688.npy,starts/sample_002688.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2385.92,1783.03,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002689,images/sample_002689.png,arrays/sample_002689.npy,labels_delta_displacement/sample_002689.npy,labels_absolute/sample_002689.npy,starts/sample_002689.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,28.41,1421.45,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002690,images/sample_002690.png,arrays/sample_002690.npy,labels_delta_displacement/sample_002690.npy,labels_absolute/sample_002690.npy,starts/sample_002690.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,802.47,1277.31,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002691,images/sample_002691.png,arrays/sample_002691.npy,labels_delta_displacement/sample_002691.npy,labels_absolute/sample_002691.npy,starts/sample_002691.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,718.13,1571.17,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
